Index,timestamp (s),[24Mg]+ (g),[25Mg]+ (g),[27Al]+ (g),[28Si]+ (g),[43Ca]+ (g),[47Ti]+ (g),[48Ti]+ (g),[49Ti]+ (g),[51V]+ (g),[52Cr]+ (g),[55Mn]+ (g),[56Fe]+ (g),[57Fe]+ (g),[58Ni]+ (g),[59Co]+ (g),[60Ni]+ (g),[63Cu]+ (g),[64Zn]+ (g),[65Cu]+ (g),[66Zn]+ (g),[69Ga]+ (g),[72Ge]+ (g),[75As]+ (g),[88Sr]+ (g),[89Y]+ (g),[90Zr]+ (g),[93Nb]+ (g),[98Mo]+ (g),[102Ru]+ (g),[103Rh]+ (g),[106Pd]+ (g),[107Ag]+ (g),[108Pd]+ (g),[111Cd]+ (g),[114Cd]+ (g),[118Sn]+ (g),[120Sn]+ (g),[121Sb]+ (g),[138Ba]+ (g),[139La]+ (g),[140Ce]+ (g),[141Pr]+ (g),[142Nd]+ (g),[146Nd]+ (g),[152Sm]+ (g),[153Eu]+ (g),[158Gd]+ (g),[159Tb]+ (g),[164Dy]+ (g),[165Ho]+ (g),[166Er]+ (g),[169Tm]+ (g),[174Yb]+ (g),[175Lu]+ (g),[180Hf]+ (g),[181Ta]+ (g),[184W]+ (g),[185Re]+ (g),[186W]+ (g),[187Re]+ (g),[192Os]+ (g),[193Ir]+ (g),[194Pt]+ (g),[195Pt]+ (g),[197Au]+ (g),[198Pt]+ (g),[208Pb]+ (g),[209Bi]+ (g),[232Th]+ (g),[238U]+ (g)
41890,83.76489517,,,,,,,,,,,,7.93E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41912,83.80883466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41970,83.92496585,,,,,,1.12E-14,6.90E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41996,83.97689724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42023,84.03091845,,,,,,,,,,,,5.19E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42053,84.09090277,,,,,,,,,,,,2.38E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42075,84.13485378,,,,,,,,,,,,2.63E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42090,84.16495132,,,,,,,,,,,,1.84E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42111,84.20688078,,,,,,,,,,,,2.72E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42129,84.24281855,,3.07E-14,,,,,,,,,,1.65E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42149,84.28297435,,,,,,,,,,,,,,,,,,,,,,,,3.24E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42181,84.34688742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
42183,84.35081575,,,6.53E-15,,,,,,,,,6.30E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42188,84.36083816,,,,,,,,,,,,1.63E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200,84.38485271,,,,,,,,,,,,9.58E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42223,84.43080266,,,,,,,,,,,,1.33E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42226,84.43692704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40E-16,,,,,
42233,84.45085048,,,,,,,,,,,,2.10E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42257,84.49890517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95E-17,,,,,,,,,,,,,,,,,,,,,,,,
42277,84.53885489,,,,,,,,,,,,1.64E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42287,84.55907679,,,,,,,,,,,,1.93E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42298,84.58080824,,,,,,,,,,,,8.56E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42328,84.64081048,,,,,,,,,,,,2.57E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42344,84.67302174,,,3.24E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42348,84.68091508,,,,,,,,,,,,1.10E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42356,84.69682082,,,,,,,,,,,,2.72E-15,,,,,3.77E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42370,84.72481062,,,,,,,,,,,,7.32E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42376,84.73681491,,,,,,,,,,,,8.92E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42385,84.75491884,,,,,,,,,,,,,,,,,,,,1.41E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42449,84.88274412,,,,,,,,,,,,,,,,,,,,,,,,,,4.61E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42545,85.07487159,,,,,,,,,,,,9.75E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42549,85.08282083,,,6.68E-15,,,,,,,,,2.78E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42578,85.14080835,,,,,,,,,,,,1.89E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42588,85.16142321,,,,,,,,,,,,2.62E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42597,85.17883807,,,,,,,,,,,,1.70E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42621,85.22685137,,,,,,,,,,,,4.14E-14,4.36E-14,3.29E-16,,,,,,,,,,,,,,4.66E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42640,85.26497965,,,,,,,,,,,,1.19E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42656,85.29673139,,,,,,,,,,,,4.36E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42677,85.33873423,,,,,,,,,,,,1.02E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42679,85.34269456,,,,,,,,,,,,1.05E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42694,85.3727008,,,,,,,,,,,,1.42E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42721,85.42671049,,,,,,,,,,,,2.16E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42738,85.46067876,,,,,,,,,,,,3.43E-14,2.08E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42824,85.63274732,,,,,,,,,,,,3.47E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42834,85.65271109,,,,,,,,,,,,1.44E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42843,85.67077618,,,,,,,,,,,,1.04E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42896,85.77672239,,,,,,,,,,,,7.92E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42914,85.81269728,,,,,,,,,,,,9.38E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42985,85.95463971,,,,,,,,,,,,1.50E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42993,85.97070288,,,,,,,,,,,,2.01E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43000,85.98460371,,,,,,,,,,,,7.24E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43006,85.9966353,,,,,,,,,,,,1.95E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43024,86.03266182,,,,,,,,,,,,8.27E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43048,86.080638,,,,,,,,,,,,2.67E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43050,86.08463502,,,6.19E-15,,,,,,,,,4.39E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43086,86.15663216,,,,,,,,,,,,8.54E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43097,86.17857268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85E-16,,
43103,86.19057398,,,,,,,,,,,,1.59E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43118,86.22060198,,,,,,,1.45E-15,,,,,2.61E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43131,86.2466321,,,,,,,,,,,,8.04E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43138,86.26063746,,,,,,,,,,,,1.35E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43161,86.3067218,,,,-5.18E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43201,86.38662935,,,,,,,,,,,,1.30E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43212,86.40871579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.20E-17
43238,86.46066383,,,,,,,,,,,,,,,,,,,,,,,,3.22E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43264,86.51260162,,,,,,,,,,,,8.77E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43279,86.54266205,,,,,,,1.77E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43284,86.55262686,,,6.43E-15,,,,,,,,,2.56E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43295,86.5747069,,,,,,,,,,,,2.07E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43307,86.59858107,,,,,,,,,,,,1.59E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43320,86.62458987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.20E-17,,,,,,,,,,,,,,
43332,86.64860313,,,,,,,,,,,,1.23E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43345,86.67470536,,,8.01E-15,,,,,,,,,6.64E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43361,86.70671737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73E-16,,,,,,,,,,,,,,,,,,,,,,,,,
43372,86.72862887,,,,,,,,,,,,4.55E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43379,86.7426466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10E-17,,,,,,,,,,,,,,,,,,,,
43393,86.77062062,,,,,,,2.66E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43426,86.83688719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
43442,86.86867903,,,,,,,,,,,,1.20E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43456,86.89667609,,,,,,,,,,,,7.51E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43462,86.90858352,,,,,,,,,,,,1.22E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43474,86.93259722,,,,,,,,,,,,7.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43484,86.9526796,,,,,,,,,,,,8.76E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43512,87.00858028,,,1.35E-14,,,,,,,,,2.56E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43526,87.03659953,,,,,,,,,,,,3.25E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43533,87.05062963,,,,,,,,,,,,1.13E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43562,87.10855101,,,,,,,,,,,,1.12E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43564,87.11255998,,,,,,,,,,,,6.45E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43569,87.12258794,,,,,,,,,,,,8.91E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43572,87.12851094,,,,,,,,,,,,8.16E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43574,87.13250881,,,8.61E-15,,,,,,,,,8.71E-15,,,,,4.80E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43630,87.24481834,,,,,,,,,,,,9.42E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43646,87.2766217,,,,,,,,,,,,6.86E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43651,87.28667142,,,,,,,,,,,,2.90E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43654,87.29264349,,,,,,,,,,,,1.22E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43670,87.32462263,,,,,,,,,,,,5.44E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43680,87.34448571,,,,,,,,,,,,8.00E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43707,87.39858969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43761,87.50655105,,,,,,,,,,,,2.46E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43764,87.51248173,,,,,,,8.19E-16,,,,,1.38E-14,1.39E-14,,,,5.10E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43801,87.58656996,,,,,,,,,,,,8.16E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43804,87.59251088,,,,,,,,,,,,2.43E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43807,87.59842406,,,,,,,,,,,,1.00E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43819,87.62247061,,,,,,,,,,,,5.07E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43837,87.6585735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81E-17,1.83E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43840,87.66448839,,,5.22E-15,,,,,,,,,6.83E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43844,87.67254088,,,,,,,,,,,,7.17E-16,,,,,,,,,,,,,,,1.25E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43848,87.68049055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43887,87.75853484,,,,,,,,,,,,4.88E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43889,87.76242263,,,,,,,,,,,,1.10E-14,1.49E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43923,87.83068771,,,,,,,,,,,,1.25E-15,,,,,,,,,,,,2.94E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43960,87.90442437,,,,,,,,,,,,7.26E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43992,87.96840571,,,,,,,,,,,,9.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44000,87.98442664,,,,,,,,,,,,1.96E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44009,88.00243072,,,6.31E-15,,,,,,,,,5.86E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44047,88.07843171,,,7.40E-15,,,,,,,,,6.68E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44067,88.11853332,,,,,,,,,,,,8.47E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44076,88.13665261,,,,,,,,,,,,,,,,,,,,,,,,,1.08E-16,3.02E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44093,88.17056797,,,,,,,,,,,,7.66E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44169,88.32240994,,,1.72E-14,,,,,,,,,4.75E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44182,88.34838246,,,,,,,,,,,,1.09E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44185,88.3543814,,,,,,,,,,,,2.20E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44206,88.3964619,,,5.22E-15,,,,,,,,,1.56E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44212,88.40852507,,,,,,,,,,,,2.59E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44230,88.44437068,,,,,,,,,,,,1.08E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85E-16,,,,,,,,,,,,,,,,,,,,,,,
44252,88.48850089,,,,,,,,,,,,1.46E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44280,88.54443229,,,,,,,,,,,,7.74E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44319,88.6224113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44341,88.66660594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87E-17,,,,,,,,,,,,,,,,,,
44370,88.72445734,,,,,,,,,,,,2.64E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44383,88.75037269,,,,,,,,,,,,1.18E-15,1.74E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44415,88.81447734,,,,,,,,,,,,1.30E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44454,88.89246659,,,,,,,,,,,,7.98E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44474,88.93250122,,,,,,,,,,,,2.04E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44503,88.99034324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55E-17,,,,,,,,,,,,,,
44515,89.0143612,,,,,,,,,,,,3.48E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44517,89.01835139,,,,,,,,,,,,2.06E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44533,89.05029897,,,,,,,,,,,,1.13E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44548,89.08029582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79E-17,8.93E-17,,1.36E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
44618,89.22029606,,,,,,,,,,,,7.98E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44673,89.3302764,,,,,,,,,,,,8.63E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44746,89.47638225,,,,,,,,,,,,9.82E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44748,89.48037159,,,,,,,,,,,,1.97E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44760,89.50428161,,,5.20E-15,,,,,,,,,2.40E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44762,89.50826113,,,,,,,,,,,,7.96E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44765,89.51427032,,,,,,,,,,,,7.34E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44769,89.5223019,,,,,,,,,,,,1.28E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44780,89.54432861,,,,,,,,,,,,7.66E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44806,89.5963048,,,6.21E-15,,,,,,,,,6.78E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44830,89.64427203,,,,,,,,,,,,1.61E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44836,89.65626309,,,,,,,,,,,,2.61E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44861,89.70632057,,,,,,,,,,,,1.60E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44866,89.71670693,,,,,,,,,,,,3.60E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
