Index,timestamp (s),[24Mg]+ (g),[25Mg]+ (g),[27Al]+ (g),[28Si]+ (g),[43Ca]+ (g),[47Ti]+ (g),[48Ti]+ (g),[49Ti]+ (g),[51V]+ (g),[52Cr]+ (g),[55Mn]+ (g),[56Fe]+ (g),[57Fe]+ (g),[58Ni]+ (g),[59Co]+ (g),[60Ni]+ (g),[63Cu]+ (g),[64Zn]+ (g),[65Cu]+ (g),[66Zn]+ (g),[69Ga]+ (g),[72Ge]+ (g),[75As]+ (g),[88Sr]+ (g),[89Y]+ (g),[90Zr]+ (g),[93Nb]+ (g),[98Mo]+ (g),[102Ru]+ (g),[103Rh]+ (g),[106Pd]+ (g),[107Ag]+ (g),[108Pd]+ (g),[111Cd]+ (g),[114Cd]+ (g),[118Sn]+ (g),[120Sn]+ (g),[121Sb]+ (g),[138Ba]+ (g),[139La]+ (g),[140Ce]+ (g),[141Pr]+ (g),[142Nd]+ (g),[146Nd]+ (g),[152Sm]+ (g),[153Eu]+ (g),[158Gd]+ (g),[159Tb]+ (g),[164Dy]+ (g),[165Ho]+ (g),[166Er]+ (g),[169Tm]+ (g),[174Yb]+ (g),[175Lu]+ (g),[180Hf]+ (g),[181Ta]+ (g),[184W]+ (g),[185Re]+ (g),[186W]+ (g),[187Re]+ (g),[192Os]+ (g),[193Ir]+ (g),[194Pt]+ (g),[195Pt]+ (g),[197Au]+ (g),[198Pt]+ (g),[208Pb]+ (g),[209Bi]+ (g),[232Th]+ (g),[238U]+ (g)
27407,54.8042343325599,,,,,,,,,,,,4.80575140835921E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27425,54.8399468201759,,,,,,,,,,,,1.27101209982911E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27500,54.9900313429868,,,,,,,,,,,,2.36820076663891E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27539,55.0679066758941,,,1.549810206903E-14,,,,3.25197953205854E-15,,,,,3.65756739296078E-14,3.06619859780829E-14,5.61689106448846E-16,,8.1833724640018E-16,1.05085225863636E-15,2.09211034611036E-15,1.104776119078E-15,,,,,,1.12104494622194E-16,,,,,,,,,,,,,,1.65258968662715E-16,7.4665494579763E-17,1.34388439172316E-16,,1.46481517814655E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
27572,55.1339172418854,,,,,,,2.01508834990054E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27583,55.1559166394311,,,,,,,,,,,,,,,,,3.45830932382917E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27601,55.1919000608428,,,,,,,2.76291383805488E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27662,55.3139371757861,,,,,,,,,,,,5.11871986410115E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27665,55.3198823592659,,,,,,,9.7564824940262E-16,,,,,1.76130149604706E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27674,55.337852736602,,,,,,,,,,,,1.06034792154502E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27722,55.4338575937836,,,,,,,,,,,,2.86821024220126E-15,,,,,3.31012550259455E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27739,55.4680170120824,,,,,,,,,,,,3.78869658464893E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27749,55.4879641394588,,,,,,,,,,,,1.47584798754291E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17324869796288E-16,3.15100731315244E-16,,1.59072145895071E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
27760,55.5098137767488,,,,,,,,,,,,9.15979981585595E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27765,55.5198114471449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68318119670893E-16,,,,,,,,,,,,,,,,,,,,,,,,,
27787,55.5638819223585,,,,,,,,,,,,1.2270840796605E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27789,55.5678776625112,,,,,,,,,,,,9.38947383604991E-16,,,,,,,,,,,,,,3.48903595789897E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27797,55.5839476632707,,,,,,,,,,,,1.78277609534457E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72222408792578E-16,5.38138110120121E-16,6.41732335543316E-17,3.42626142630603E-16,3.15817333832079E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
27812,55.6139103810737,,,,,,,4.38804249073244E-15,,,,,3.69036148855383E-15,,,,,,,,,,,,,,,1.8068385309708E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27821,55.6319106251275,,,,,,,,,,,,7.79763784049897E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27824,55.637846848592,,,,,,,,,,,,2.98195106434119E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27851,55.6918612341098,,,,,,,,,,,,8.92214669557445E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27860,55.7098516648135,,,,,,,,,,,,1.16275286766603E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27879,55.7477806895457,,,,,,,,,,,,8.44490197828828E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27882,55.7537856064608,,,8.25569737210864E-15,,,,,,,,,2.12648951261776E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27884,55.7578316933661,,,,,,,,,,,,7.10861577991707E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27939,55.8680872415356,,,,,,,8.46669700448225E-16,,,,,2.41323313615289E-15,,,,,4.5125910191389E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27943,55.8761107218956,,,,,,,,,,,,2.29324377722785E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27972,55.9340572741244,,,,,,,,,,,,1.29192411078984E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27989,55.9678540251375,,,,,,,,,,,,9.27129982020239E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28027,56.0438814615577,,,,,,,,,,,,4.4776126418753E-14,3.41027597802738E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28033,56.0558486286483,,,,,,,,,,,,3.13563435846988E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28048,56.0860191334727,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04780585259622E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28069,56.1279566983794,,,,,,,,,,,,,,,,,,,,2.69766418746792E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28092,56.17375389654,,,7.68231038054255E-15,,,,,,,,,2.1534047777143E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28116,56.221811151891,,,,,,,,,,,,7.53807170744871E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28177,56.3438610668562,,,,,,,,,,,,8.46869989612669E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28182,56.353882203959,,,,,,,,,,,,1.82373086428976E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95312458674296E-17,,,
28209,56.4078936028051,,,,,,,,,,,,8.30874092720408E-16,,,,,3.63925001767217E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28213,56.4158633230734,,,,,,,,,,,,1.27292221010071E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28237,56.4638608449892,,,,,,,,,,,,8.41910376807651E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28246,56.4817497288529,,,,,,,,,,,,1.48261170675531E-15,,,,,,,7.15193627289853E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28274,56.5378338779032,,,,,,,,,,,,1.18314054766125E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28310,56.609942800969,,,,,,,,,,,,2.4131798549114E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28321,56.631764278211,,,,,,,,,,,,2.1259378937038E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28359,56.707737527872,,,,,,,,,,,,2.62559618795946E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28361,56.7117102279855,,,,,,,,,,,,,,,,,,1.85765634070849E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28400,56.7897758545508,,,,,,,,,,,,2.72005140542E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28402,56.7937075945943,,,,,,,,,,,,9.24837928642189E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28433,56.8557373537918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20563624972582E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28443,56.875914454894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37919338028222E-16,2.24031695241016E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28469,56.9277293699915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92196044080129E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
28479,56.9477404974771,,,,,,,,,,,,1.32244273072221E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28499,56.987679125639,,,,,,,,,,,,1.31558233791122E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28503,56.9957486860778,,,,,,,,,,,,1.59969966378876E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28509,57.0077243865163,,,,-5.94418377838609E-13,,,,,,,,2.31526895675468E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28522,57.0337856576609,,,,,,,,,,,,1.10247002697525E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28542,57.0738032192908,,,,,,,,,,,,,,,,,,,6.86163080802026E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28565,57.1197736444137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44294176209715E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
28578,57.1457875554774,,,,,,,,,,,,1.41417077994376E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28612,57.2137821248548,,,,,,,,,,,,1.09116895669456E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28617,57.2237362751766,,,,,,,,,,,,1.59197782989072E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28626,57.2416678257798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14194337900283E-16,2.08451409121405E-16,,2.9232369678782E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
28670,57.329638109249,,,,,,,,,,,,2.14805659545585E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28700,57.3896808783887,,,,,,,,,,,,2.10897701440727E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721,57.4318223903102,,,,,,,,,,,,3.00381135430381E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28734,57.4576669144182,,,,,1.73048469979636E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28739,57.4677482116236,,,6.55817253128675E-15,,,,,,,,,1.95558668401455E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28764,57.5177177902384,,,7.49964944051836E-15,,,,,,,,,2.20285920215544E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28448807459404E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28767,57.5236864404249,,,8.0237714118215E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05181721255207E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28787,57.5636208019128,,,,,,,,,,,,4.49878122317868E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28792,57.5736722324006,,,,,,,,,,,,1.85506691643916E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28815,57.6196362575125,,,5.64381547671889E-15,,,,,,,,,8.81118934575349E-15,,5.10414491126247E-16,,,,,,,,,,,,,,,,,,,,,,,,,,6.96804877907024E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30781494574893E-16,,,
28821,57.6316537713558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36261092772563E-17,,,,,,,,,,,,,,,,,,,,,,
28869,57.7278356955063,,,,,,,,,,,,,,,,,,,,,,,,,1.18523477784215E-16,,,,,,,,,,,,,,,2.05945312631174E-15,2.94605727228393E-15,2.869166882414E-16,1.90142117520539E-15,1.49731509766408E-15,2.65494085570104E-16,,,,,,,,,,,,,,,,,,,,,,1.3236499382689E-16,,9.85645481417104E-17,
28875,57.7396838223937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77962471148588E-16,,,,,,
29006,58.0016674161791,,,,,,,,,,,,8.93882961222745E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29031,58.0516493681483,,,,,,,,,,,,2.03509508441226E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29038,58.0656333920143,,,,,,,,,,,,3.20434523574533E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29091,58.1716538396226,,,,,,,,,,,,3.25290799648998E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29148,58.2856853942364,,,7.80992499624715E-15,,,,,,,,,5.82351586757112E-15,,,,,3.38988838990281E-16,,7.83279227877733E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29155,58.2995729912712,,,,,,,,,,,,8.0886432776786E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29174,58.3375259093776,,,8.08654450050592E-15,,,,,,,,,1.29051687150699E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179,58.3476076332504,1.13377303827825E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29190,58.3695357773411,,,,,,,,,,,,8.70607863066758E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29231,58.4516466374769,,,,,,,,,,,,3.22111446134242E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29237,58.4635886311913,,,7.83736040908107E-15,,,,,,,,,6.12425561312674E-15,,,,,7.30321695634233E-16,,,,,,,,,,,,,,,,,,,,,,,,9.60820192336062E-17,,,,,,,,,,,,,,,,,,,,,,,,,,1.38283013570383E-16,,,
29245,58.47962108522,,,,,,,3.88078828467418E-15,,,,,1.09081236458635E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29269,58.527581060405,,,,,,,,,,,,7.33176906576035E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29308,58.6056249269332,,,,,,,,,,,,1.3380786911064E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29324,58.6376454615816,,,,,,,,,,,,7.24818932402688E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29361,58.7115463877058,,,,,,,,,,,,8.02073020010381E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29373,58.7355417353246,,,,,,,1.46734768822426E-15,,,,,6.5630195044942E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34978724871583E-16,,,
29387,58.7636318099316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3501662523815E-16,,,,,,,,,,,,,
29434,58.8575413035372,,,1.09608641712624E-14,,,,,,,,,8.91921373528676E-15,,5.44288246990903E-16,,,4.39015904926012E-16,,,,,,,,,,,,,,,,,,,,,,,,9.6007776491904E-17,,,,,,,,,,,,,,,,,,,,,,,,,,1.07522052547552E-16,,,
29488,58.965567941236,,,,,,1.63406947516103E-14,1.69506221586527E-14,1.17080899935923E-14,,,,1.78449950432835E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0585407816661E-16,,8.08772218374022E-16,,,,,,,,,,,
29502,58.9935470823204,,,2.2916244983905E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6595103861528E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29578,59.1455379550514,,,,,,,,,,,,1.32797366850635E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29586,59.161779902771,,,,,,,,,,,,1.06877003243331E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29620,59.2294903116635,,,,,,,,,,,,7.1852339363143E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29635,59.2594743628362,,,,,,,,,,,,1.21038402737547E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29647,59.2835328572294,,,,,,,,,,,,8.84366031885368E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29664,59.3174887551808,,,,,,,4.80455898735325E-15,6.48331176549409E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29684,59.3574499967147,,,,,,,,,,,,6.78255870610409E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29694,59.377502937605,,,,,,,,,,,,7.80863484826935E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29697,59.3835262012181,,,,,,,,,,,,1.69031344419036E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29706,59.4014475118038,,,,,,,,,,,,1.42099690461973E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29728,59.4454552669103,,,,,,,,,,,,1.23308169819131E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29770,59.5294323702312,,,,,,,,,,,,1.00609208053508E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29778,59.5456828512987,,,8.76839680489174E-15,,,,,,,,,1.02891033044216E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19431251171665E-16,,1.32284563262816E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
29787,59.5636267752564,,,,,,,,,,,,1.06395800250603E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29891,59.7714457966008,,,,,,,,,,,,8.17214473273687E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29914,59.8174614484675,,,1.06758124641965E-14,,,,,,,,,9.84117629763698E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917,59.8234382053345,,,,,,,,,,,,6.07074865995561E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29946,59.8814764910532,,,,,,,,,,,,9.5199791820032E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29982,59.9533784804326,,,,,,,,,,,,3.81845058535228E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29986,59.961422867495,,,,,,,,,,,,2.69400752726285E-14,2.03923230650601E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29995,59.979403911516,,,,,,,,,,,,1.144089015905E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30014,60.0175027498714,,,,,,,,,,,,,,,,,,,,2.33929211714212E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30037,60.0634462949483,,,,,,,,,,,,7.76503093923212E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30074,60.1373374077225,,,,,,,,,,,,9.71278792159619E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104,60.1974595369976,,,,,,,,,,,,1.77164413176476E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30162,60.313416214897,,,,,,,,,,,,1.32840290259125E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205,60.399342761545,,,4.84297334030331E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30214,60.4173340455834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04961586912392E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30223,60.4353773830441,,,,,,,,,,,,1.61805941424858E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30231,60.4514665838363,,,,,,,,,,,,9.48126647373146E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30236,60.4613422273574,,,6.92975326465015E-15,,,,,,,,,2.72069403884312E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304,60.5973881128757,,,,,,,,,,,,2.58784840764346E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30311,60.6113793900875,,,,,,,,,,,,9.99219263001174E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30349,60.687443946571,,,,,,,,,,,,1.58324768377411E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30357,60.7035591740743,,,7.48240705766884E-15,,,,1.49917278914663E-15,,,,,1.68458396433026E-14,1.40201893383813E-14,,,,,2.11339509340594E-15,,,,,,,,,,,,,,,,,,,,,1.8428900432463E-16,,7.93253375316037E-17,,,,,,,,,,,,,,,,,,,,,,,,,,1.26770642835568E-16,,,
30418,60.8253846619898,,,,,,,,,,,,2.13499453413115E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30436,60.8613126166402,,,,,,,,,,,,1.05970193651378E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30472,60.9334407397389,,,,,,,,,,,,1.45820157243872E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
