Index,timestamp (s),Mg,Al,Si,Ca,47Ti,48Ti,49Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,Ce,Pr,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Pb,Bi,Th,U
6914,96.7196948816126,,,,,,,,,,,1.15361268137287e-14,,,4.43974139686128e-16,,,,,,,,,,,,,,,1.0028209403246e-16,,,,,,,,,,,,,,,,,,
6915,96.73970899577,,,,,,,,,,,9.38158383486399e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6916,96.7777067139528,,,,,,,,,,,1.28177477792643e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,96.8096295417677,,,,,,,,,,,1.88271840842666e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6918,96.8276280791519,,,,,,,,,,,9.24649143489707e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6919,96.8557441804701,,,,,,,,,,,4.99912819425124e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920,96.8597224272596,,,,,,,,,,,4.5922766767768e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921,96.8676550274646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26672125428742e-17,
6922,96.9035761554366,,,,,,,,,,,3.49191593825869e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923,96.9075889622852,,,,,,1.08649862326333e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6924,96.9196474361983,,,,,,,,,,,1.21636517492487e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6925,96.9257428066011,,,,,,,,,,,8.53360713845086e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926,97.0635760018364,,,,,,,,,,,9.74097193539443e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927,97.0955948298152,,,,,,,,,,,3.4369794006483e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6928,97.2817003207686,,,,,,,,,,,3.45415484527223e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6929,97.3595854670259,,,,,,,,,,,2.52203576183771e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930,97.449575167275,,,,,,,,,,,,,,,,,,,3.56497298844401e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6931,97.4795754318087,,,,,,3.87360608947903e-15,,,,,1.816571017979e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932,97.5395456674913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44595033313813e-17,,,,,,,,
6933,97.66353905244,,,,,,,,,,,2.00001069809807e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934,97.6955216136902,,,,,,,,,,,1.4747150007656e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935,97.7415743856203,,,,,,,,,,,1.00254071160962e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936,97.8135352551002,,1.10003252456533e-14,,,,,,,,,6.01395323972011e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07322115821696e-16,,,
6937,97.9455406003893,,,,,,,,,,,1.89592570750321e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938,98.0435751143682,,,,,,,,,,,4.20745144864551e-15,,,4.04322402860719e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6939,98.0834971025017,,,,,,,,,,,7.16430232181604e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6940,98.0875056426763,,,,,,,,,,,7.12864803748681e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941,98.1175050538753,,,,,,,,,,,9.74532248513874e-15,,,8.67222590070018e-16,1.58754859290961e-15,,,,,,,,,,,,,,9.1325205800065e-17,,,,,,,,,,,,,,,,,,
6942,98.1255029341917,,,,,,,,,,,7.87434290824644e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6943,98.1515309252794,,7.38078865840949e-15,,,,,,,,,3.63626867034116e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,98.2155459678651,,,,,,,,,,,8.56313858119427e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6945,98.2914778307888,,,,,,,,,,,,,,,,,,1.09373860159315e-15,4.06278517595042e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946,98.3535131366624,,,,,,,,,,,2.93978641598879e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947,98.417622046075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06406130886934e-16,,,,,,,,,,,,,,,,,,
6948,98.4336143933686,,,,,,,,,,,7.90289406199736e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6949,98.4594623308157,,,,,,,,,,,8.73509052773507e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,98.4654565810459,,,,,,,,,,,1.01787567874957e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951,98.4837721323044,,,,,,,,,,,3.08732927204565e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952,98.5016669895117,,,,,,,,,,,1.40474237569366e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953,98.5175394432673,,6.48048849138139e-15,,,,,,,,,8.97073010689511e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954,98.567448435112,,,,,,,,,,,3.87299358587199e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3495606530138e-16,,,
6955,98.6515066052379,,,,,,1.32211165674829e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956,98.6694257824867,,,,,,,,,,,,,,,,,8.3673145256699e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6957,98.7374378452273,,,,,,,,,,,9.66914193952756e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6958,98.7615697264123,,,,,,,,,,,2.10126572633729e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11844696389848e-16,,,
6959,98.8974662783424,,,,,,,,6.44074168877195e-16,,,8.83641741279458e-14,,,,,,,1.19151542629796e-15,,,,,,,,,,,,,,,,,,,,,,,,2.50766084757237e-16,,1.48533105709582e-16,,,
6960,98.9994265590213,,,,,,,,,,,9.39476578628932e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6961,99.0934585061692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70047268448941e-16,,,,,,,,,,,,,,,,
6962,99.1454214748527,,5.5600404198876e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963,99.1854433031566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6964,99.2173955710218,,,,,,,,,,,,,,,1.75723482320594e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6965,99.2333943183263,,,,,,,,,,,2.58938372584017e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6966,99.2653700528982,,,,,,,,,,,4.16492001241658e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967,99.2994121376634,,,,,,,,,,,3.17162247892329e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6968,99.3793849674837,,,,,,,,,,,1.10843282153858e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6969,99.4294620662819,,,,,,,,,,,1.72013326762571e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970,99.5553421744506,,,,,,,,,,,8.39380784486194e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971,99.6193311903252,,,,,,,,,,,2.13395535019196e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,99.657379681928,,,,,,,,,,,1.0877079925031e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973,99.6713445057613,,,,,,,,,,,1.82922736797446e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974,99.7033603470683,,,,,,,,,,,2.33365704130723e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975,99.7493469855522,,,,,,,,,,,9.30813692698275e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976,99.777428100144,,,,,,,,,,,7.67655555979072e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977,99.8434710928573,,,,,,,,,,,8.81633926025976e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978,99.8614952302852,,,,,,,,,,,8.38085345573614e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6979,99.8653194501452,,,,,,,,,,,1.25985056246925e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6980,99.8713606337888,,,,,,,,,,,1.15127738928665e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6981,99.875350400598,,,,,,,,,,,1.34664954442267e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,99.9492679667507,,,,,,,,,,,3.61594956107632e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6983,100.17928137264,,,,,,,,,,,,,,,,,,,,1.64769930151842e-16,,,,,,,,,1.32275462433033e-15,2.20067716928722e-16,,,,,,,,,,,,,,,,,
6984,100.3352931589,,,,,,,,,,,1.08772383637259e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6985,100.433244472737,,,,,,,,,,,,,,,,,,1.27211271298034e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986,100.447358203491,,,,,,,,,,,1.18340302731568e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6987,100.453361840404,,,,,,,,,,,9.75513804286576e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6988,100.469429281159,,,,,,,,,,,1.57057870714074e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989,100.495301965315,,,,,,,,,,,7.84615818375114e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6990,100.541297137147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,100.575322581884,,,,,,,,,,,1.10794931233048e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6992,100.599307262818,,,,,,,,,,,1.85063037420364e-15,,,4.64702865852191e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11816705517946e-16,,,
6993,100.667297138854,,,,,,,,,,,1.0795814818502e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6994,100.717262024127,,,,,,,,,,,1.67733078724211e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6995,100.739233688292,,,,,,,,,,,2.07135625394249e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6996,100.755230728927,,,,,,1.62438823621749e-15,,,,,8.11429507328042e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6997,100.903229274845,,,,,,,,,,,1.12945113439519e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6998,100.945187319786,,,,,,,,,,,8.1395702574443e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6999,100.951181143349,,,,,,,,,,,1.56830235299286e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,100.955200776876,,5.65082528874226e-15,,,,,,,,,5.1852225360713e-15,,,3.62445707947424e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,100.987290431642,,,,,,,,,,,7.32736025405549e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7002,100.993241161798,,,,,,,,,,,9.37163170442083e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7003,100.997295782051,1.05798827001241e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,101.003240538864,,,,,,,,,,,1.65769643808078e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005,101.02531844321,,5.74651221567561e-15,,,,,,,,,1.12732877063989e-14,,,4.50902288391575e-16,,,,,,,,,,,,,,,7.51713017087474e-17,,,,,,,,,,,,,,,1.29608422621211e-16,,,
7006,101.077286531902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,101.085323238952,,,,,,,,,,,8.28781623756385e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008,101.255176115501,,,,,,,,,,,3.67831279568287e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,101.267180402655,,,,,,,,,,,2.0102888740516e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,101.349141502535,,,,,,,,,,,7.8412037833565e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,101.367143879926,,,,,,,,,,,,,,,,,,,,1.03479431168744e-16,,,,,,,,,1.71453124643242e-15,2.32059511697612e-16,,,,,,,,,,,,,,,,,
7012,101.457166860231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70347536275422e-16,,,,,,,,,,,,,,,,,,
7013,101.54322098043,,,,,,,,,,,2.08613905577857e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,101.587161748756,,,,,,,,,,,1.79119813152632e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,101.643147337638,,,,,,,,,,,3.42460703040591e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,101.697174523178,,,,,,,,,,,8.08968352776754e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,101.721186937492,,,,,,,,,,,1.46130252270827e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,101.733151544579,,,,,,,,,,,1.16546582758879e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,101.827104558258,,,,,,,,,,,3.63151683369411e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7020,101.843149385642,,,,,,,,,,,9.28222402258349e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021,101.857097996114,,,,,,3.26012326279245e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022,101.887113194007,,,,,,,,,,,1.0332163390583e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7023,101.925136512233,,,,,,,,,,,1.89209349387157e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024,101.941135259538,,,,,,,,,,,1.08332703437335e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025,101.995077538266,,,,,,,,,,,1.16308889828317e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026,102.045086796948,,,,,,,,,,,2.15486367037546e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7027,102.071104974686,,,,,,,,,,,1.74860890679162e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12049964693895e-16,,,
7028,102.085173905363,,,,,,,,,,,1.44018931025144e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029,102.107062369386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2410137274932e-16,5.43713046618929e-17,,,,,,,,,,,,,,,,,
7030,102.185088315884,,,,,,,,3.35187413084026e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031,102.24312702827,,,,,,,,,,,1.14209449673823e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032,102.261103805617,,2.22720740188104e-14,,,,,,,,,3.4740326845417e-15,,,,,,,,,,,,,,,,,1.10069737265046e-16,,,,,,,,,,,,,,,,,,,
7033,102.265075225728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034,102.281073546366,,,,,,,,,,,1.03322294661033e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7035,102.313072320977,,,,,,,,,,,1.77683036671681e-15,,,3.71239697517126e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,102.445057186231,,,,,,,,,,,,,,,1.4722162728487e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,102.575104554845,,,,,,,,,,,1.9126073776102e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,102.615384090256,,,,,,,,,,,1.08778258475525e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039,102.741054278066,,1.88723344820252e-14,,,,,,,,,7.79452812956834e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040,102.757154145543,,,,,,,,,,,4.0060978292242e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7041,102.791065243418,,,,,,,,,,,8.90557964210917e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7042,102.795080183604,,,,,,,,,,,1.01583480149553e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7043,102.841003248646,,,,,,,,,,,9.62144671803842e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7044,102.911161448382,,,,,,,,,,,7.53350008994149e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,102.962999830186,,,,,,,,,,,1.07041966603514e-15,,,,1.61184084123887e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7046,103.014981998903,,,,,,,,,,,7.120234839194e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7047,103.036999316479,,,,,,,,,,,3.99485777674235e-15,,,3.35361225659044e-16,,,,,,,,,,,,,,,7.89771051572848e-17,,,,,,,,,,,,,,,,,,
7048,103.049007443639,,,,,,,,,,,,,,,1.53798272050502e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7049,103.099038035692,,,,,,,,,,,6.91203683127791e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,103.143215604421,,,,,,,,,,,1.63219686126659e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,103.201046103119,,,,,,,,,,,2.27118061575442e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,103.237001364482,,,,,,,,,,,1.01095559119167e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,103.258969188641,,,,,,,,,,,9.33104947687369e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,103.363050432939,,,,,,,,,,,1.08075263109477e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,103.372987943233,,,,,,,,,,,7.78298593520674e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056,103.384985830376,,5.65739396524391e-15,,,,,,,,,1.31476759064597e-14,,,5.80258765796767e-16,,,,,,,,,,,,,,,9.55799993068745e-17,,,,,,,,,,,,,,,1.12292554798712e-16,,,
7057,103.402951087703,,,,,,,,,,,5.28536380422964e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,103.440939419203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,103.462946496762,1.00501976665969e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,103.536919103009,,,,,,,,,,,9.98510854275765e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,103.548954536882,,,,,,,,,,,1.27411977750552e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,103.622990289903,,,,,,,,,,,4.61617187706943e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,103.628911153342,,,,,,,,,,,8.85488286488962e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7064,103.641022107344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18637614463066e-16,,,,
7065,103.647065424325,,1.00537493774552e-14,,,,,,,,,1.50249639376553e-14,,,7.58770222263418e-16,,,,,,,,,,,,,,,1.27809472238152e-16,,,,,,,,,,,,,,,1.44778292695314e-16,,,
7066,103.684973969022,,,,,,,,,,,3.3394222541457e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,103.698956286219,,,,,,,,,,,8.98612516214332e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7068,103.71698810366,,,,,,,,,,,1.04417225398361e-15,,,,,,,,,,,,,,,,,,6.35543743442625e-16,8.24405890448302e-17,,,,,,,,,,,,,,,,,
7069,103.784964326339,,,,,,,,,,,1.97213331226525e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7070,103.820956281099,,,,,,,,,,,2.28293893439786e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,103.828967388104,,,,,,,,,,,1.12233894256259e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7072,103.910913554626,,,,,,,,,,,5.19830918507165e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073,103.918930634975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7074,103.95696077988,,,,,,,,,,,1.72217619359263e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,104.04099036329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7076,104.045147810386,,,,,,,,,,,6.0948383800197e-15,,,3.66612261155684e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077,104.187025812524,,,,,,,,,,,3.5286680661857e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078,104.207020726649,,,,,,,,,,,1.24654229574898e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,104.282886029459,,,,,,,,5.34059453316712e-16,,,4.37467370809256e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7080,104.314847257339,,,,,,,,,,,1.09561355491023e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,104.374851626413,,,,,,,,,,,2.47843091522286e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7082,104.494875297921,,,,,,,,,,,1.33814944273965e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083,104.500869121483,,,,,,,,,,,1.29161798380725e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7084,104.542926579928,,,,,,,,,,,1.55977005732641e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7085,104.62483007971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7086,104.652915460976,,,,,,,,,,,7.99787322955975e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,104.664822894631,,,,,,,,,,,1.9192251559193e-15,,,,,,,,,,,,,,,,,1.45680502704128e-16,,,,,,,,,,,,,,,,,,,
7088,104.720790136815,,1.36910801464568e-14,,,,,,,,,1.05701979101885e-14,,,,,,,,,,,,,,,,,,6.6808424340507e-17,,,,,,,,,,,,,,,,,,
7089,104.732890424133,,,,,,,,,,,7.63397413262905e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090,104.776891352561,,,,,,,,,,,3.82552041450219e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,104.818876704216,,,,,,,,,,,7.4016832849527e-15,,,4.04497815119469e-16,,,,,,,,,,,,,,,1.26787437673709e-16,,,,,,,,,,,,,,,,,,
7092,104.85280273545,,,,,,,,,,,2.17376301211219e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7093,104.886829460189,,,,,,2.598776698014e-15,,,,,2.17376301211219e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7094,104.912824597887,,,,,,,,,,,1.06118557195985e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7095,104.926812035093,,,,,,,,,,,1.41703136228033e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23454756230104e-16,,,,,
7096,104.970945657081,,,,,,,,,,,,,,,,,,,,2.87503666199689e-16,,,,,,,,,4.87278473924672e-15,7.43113308087195e-16,,3.4425205457299e-16,,,,,,,,,,,,1.11340855310933e-16,,9.57615327544858e-17,
7097,104.986966164422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74600051318832e-17,,,,,,,,,,
7098,105.0348830462,,,,,,,,,,,6.25246860226506e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,105.132955533577,,,,,,,,,,,5.69916271117043e-15,,,,,,,,,,,,,,,,,,1.02025832765691e-16,,,,,,,,,,,,,,,9.38010585466694e-17,,,
7100,105.206784779579,,,,,,,,,,,1.40219928566617e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101,105.248872958077,,,,,,,,,,,,,,,1.64069822442236e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102,105.396749477119,,,,,,,,,,,1.03064621069497e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103,105.480761567166,,,,,,,,,,,2.97640966177114e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7104,105.604895752355,,,,,,,,,,,2.88394451850169e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,105.632746039887,,4.85111366728745e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7106,105.732795703971,,,,,,,,,,,1.69620113437377e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,105.822750844161,,,,,,,,,,,1.97607072854876e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,105.838754711475,,,,,,,,,,,3.21241174931598e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19970126618556e-16,,,
7109,105.854796978854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36934774782152e-16,,,,,,,,,,,,,,,,,,
